@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute zeroCrossingRate numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}


@data
-1.8787e-05,0.016027,-0.040621,0.0025688,6.5988e-06,0.056647,-13672.9846,-2.2468,36.8599,-0.0011663,-8.7562e-06,0.0012647,0,6.057,54.8165,0.0015831,-0.010684,3130468.1767,1.121850113416243e+184,230770.1381,54.9528,63.8973,0.022483,16.527,137.729,125.22,0.016027,703,1108,1405,1268,96,0.7,0.032053,-0.0066997,0.13842,-0.016531,-0.012521,-0.0029009,-0.015506,-0.019094,-0.021468,-0.028168,robo
4.2502e-05,0.087483,-0.03803,0.0032918,1.0836e-05,0.12551,7745.0854,8.2563,238.2186,-0.0011356,-1.2569e-05,0.0012285,0,6.9921,54.6434,0.0016638,-0.019988,8999770.9877,1.777072787830993e+184,230266.329,58.736,66.458,0.025362,12.499,198.5962,125.2194,0.087483,699,1057,1398,1262,94,2,0.039044,0.03799,-0.058727,-0.026849,-0.019058,-0.0065394,-0.0038663,-0.013176,-0.022715,-0.04132,robo
8.1111e-05,0.10329,-0.024167,0.0032318,1.0445e-05,0.12746,3984.4225,13.7396,432.031,-0.0011581,8.5173e-06,0.0011567,0,19.7611,55.508,0.001291,-0.18682,284468681.0732,1.203739437168938e+184,231459.1238,52.6724,62.6439,0.02248,25.6567,165.7266,125.2235,0.10329,728,1164,1457,1276,98,0.1,0.043362,0.075142,-0.17964,0.052637,0.052338,0.014416,0.039621,0.055988,0.06972,0.099889,robo
0.00014582,0.26387,-0.077645,0.0072375,5.2382e-05,0.34151,4963.4827,20.645,752.4855,-0.0013023,-6.7091e-06,0.0012605,0.00079872,124.5168,54.9446,0.0010129,-0.35088,3381756.1224,9.806148305885998e+183,227727.6912,52.4234,62.0838,0.043948,60.0181,377.6905,125.2036,0.26387,719,1138,1438,1258,93,1.4,-0.10179,0.36322,-0.54661,0.14506,0.13467,0.040808,0.10185,0.14711,0.18771,0.27432,robo
-4.1787e-06,0.036623,-0.019767,0.0030302,9.182e-06,0.056391,-72514.849,0.5447,14.05,-0.001602,1.6139e-05,0.0016113,0,12.7693,54.3272,0.0015894,0.0026614,176399522.0279,1.265919726237872e+184,220703.6086,65.9868,72.543,0.019956,7.1998,190.6181,125.2153,0.036623,663,1045,1326,1270,99,0.1,0.0088246,0.069422,-0.097018,0.013227,0.0089426,-0.0017406,-2.7779e-05,0.0035011,0.0041471,0.0078977,robo
1.5592e-05,0.043561,-0.01747,0.0027958,7.8163e-06,0.061031,17930.5316,1.4682,28.13,-0.0014679,1.981e-05,0.0014265,0,6.2506,53.8141,0.0019128,-0.0016475,32613357.9927,1.195782508341042e+184,225623.6105,64.5614,72.0579,0.022181,6.2067,165.8596,125.2155,0.043561,661,1019,1322,1259,99,0.1,-0.0223,-0.088272,-0.19108,-0.0091336,-0.0082628,-0.0058625,-0.0030511,-0.0069113,-0.012499,-0.021647,robo
1.2677e-05,0.046521,-0.032403,0.0029468,8.6835e-06,0.078925,23244.6168,1.2688,38.3848,-0.0013865,-4.0027e-05,0.001396,0,9.1441,54.213,0.0015074,-0.072081,151851964.4922,1.122638350646983e+184,225887.7611,66.5872,72.7967,0.021178,5.4631,191.8798,125.22,0.046521,695,1053,1390,1270,99,0.1,-0.12191,0.11212,-0.16305,0.017654,0.022768,0.0053044,0.010266,0.020058,0.02673,0.042231,robo
7.0888e-05,0.17861,-0.044418,0.0051207,2.6222e-05,0.22303,7223.6728,18.7606,635.7344,-0.0015303,2.5632e-05,0.0015008,0.0007984,7.3146,53.6937,0.0015462,0.020413,2784346.5878,2.079301276312583e+184,223192.968,54.8515,64.0577,0.049022,33.8631,280.3488,125.2193,0.17861,666,1013,1332,1237,99,0.1,0.0074559,-0.046541,0.051921,-0.012406,-0.015937,-0.006347,0.0077786,-0.0029319,-0.015832,-0.038539,robo
0.00011441,0.18545,-0.04538,0.0052691,2.7763e-05,0.23083,4605.2876,20.0263,660.0298,-0.0013227,-1.4329e-05,0.0012436,0.00079872,53.5695,54.0702,0.0013609,-0.17547,16831669.5506,1.467780878775911e+184,228931.9766,46.0622,57.0627,0.045466,83.0541,213.96,125.22,0.18545,721,1078,1443,1272,99,0.1,0.11262,0.0028434,-0.30432,0.097105,0.092676,0.02766,0.079357,0.10866,0.13315,0.18824,robo
3.5481e-05,0.080609,-0.018015,0.0029344,8.6104e-06,0.098624,8270.1087,9.3334,245.4882,-0.0011254,-4.1085e-05,0.0011159,0,13.0546,54.8171,0.001367,-0.031341,1460580.3192,1.348327581265833e+184,232841.9212,53.9777,64.4138,0.022127,23.759,148.0237,125.2183,0.080609,748,1138,1497,1256,99,0.1,-0.042471,0.060099,-0.07094,0.04118,0.04037,0.012226,0.034203,0.046982,0.05784,0.081903,robo
1.2129e-05,0.035572,-0.014749,0.0022234,4.9436e-06,0.050321,18331.1253,1.6675,31.8489,-0.0011303,-2.1187e-05,0.0011165,0,6.9488,54.8704,0.0017555,-0.0034012,6943957.1401,9.796047447854027e+183,233502.1603,61.4255,70.2619,0.019271,6.0596,130.5679,125.2146,0.035572,739,1158,1479,1266,98,10,-0.0087362,0.068082,-0.079373,0.021047,0.016701,0.003481,0.014044,0.019251,0.023601,0.033528,robo
7.6168e-06,0.050527,-0.010567,0.002,3.9999e-06,0.061094,26257.4629,6.7171,169.3114,-0.00095772,-2.6284e-05,0.00093687,0,2.6806,55.6462,0.0013223,0.049701,719730.4676,1.18938495721803e+184,238020.1335,58.2983,67.5219,0.013549,7.3062,115.7057,125.2202,0.050527,766,1188,1533,1248,98,0.1,0.017482,-0.029942,-0.040831,0.005167,0.006569,0.0030573,0.010933,0.011409,0.011494,0.012652,robo
1.5536e-05,0.04238,-0.04627,0.0029603,8.7635e-06,0.088651,19055.0491,-0.28092,46.8387,-0.0014286,1.1355e-05,0.0014894,0,11.6274,53.2505,0.0019672,-0.097879,469576.6398,1.405551987976252e+184,224167.9742,63.3781,69.9058,0.025743,10.1316,170.6017,125.2139,0.04238,667,1027,1334,1254,99,0.1,-0.10934,0.078325,-0.1332,0.026979,0.021342,0.008444,0.013886,0.02305,0.033121,0.052228,robo
-0.00021243,0.095372,-0.41319,0.010177,0.00010358,0.50856,-4790.851,-29.235,1148.6101,-0.0014125,-2.4892e-05,0.0013871,0.00039936,7.2331,52.947,0.0010387,0.074133,7359528.7794,1.924392236926394e+184,225208.3186,48.6781,58.9431,0.068768,128.6509,469.6673,125.2191,0.095372,648,962,1295,1253,99,0.1,0.073428,-0.010634,0.012346,-0.029141,-0.025336,-0.010322,-0.072012,-0.067217,-0.059176,-0.049954,robo
-0.00017114,0.097175,-0.40821,0.010051,0.00010102,0.50539,-5872.7925,-29.2289,1152.0555,-0.0013704,-2.1329e-05,0.0013607,0.00039936,249.9921,53.4858,0.0010379,0.42578,1237685.8515,1.262266905834455e+184,225749.7376,53.1421,62.7013,0.065134,80.8995,542.5116,125.2191,0.097175,670,991,1340,1248,99,0.1,0.077188,-0.24675,0.56236,-0.22722,-0.20846,-0.062723,-0.15298,-0.22381,-0.28906,-0.42691,robo
0.00019126,0.17717,-0.042566,0.0065573,4.2999e-05,0.21973,3428.4395,16.3591,421.642,-0.0014915,0.00011812,0.0015803,0.0015974,50.8558,53.2665,0.00173,-0.29486,2265602.5014,1.73848401115758e+184,220622.944,39.0794,50.0101,0.076535,169.9464,201.5689,125.2125,0.17717,676,1038,1353,1243,99,0.1,0.088346,0.12593,-0.40737,0.097523,0.089673,0.027376,0.091862,0.11726,0.13916,0.18844,robo
2.4898e-05,0.17835,-0.15787,0.0064605,4.1739e-05,0.33622,25948.52,2.6081,395.7869,-0.0018107,7.1992e-05,0.0018064,0.0011981,58.3508,53.3071,0.0019949,-0.23208,574141.6253,1.569452316793609e+184,216276.0857,67.1571,73.2642,0.04583,13.6761,436.6141,125.2075,0.17835,658,985,1316,1252,99,0.1,0.055893,0.13294,-0.25779,0.093889,0.086463,0.023851,0.044032,0.078345,0.11045,0.17598,robo
-0.00010177,0.037945,-0.16677,0.0050781,2.5787e-05,0.20471,-4989.8189,-16.2855,501.3901,-0.0014872,4.6477e-06,0.0014724,0.0003992,50.0292,53.6297,0.001513,0.15748,1826407.0051,1.504303547679397e+184,222684.7506,47.1168,57.9283,0.048856,76.7529,213.0067,125.2159,0.037945,660,982,1319,1238,99,0.1,-0.028205,-0.16502,0.10644,-0.082805,-0.085645,-0.026564,-0.070948,-0.096885,-0.11924,-0.16895,robo
-7.0205e-05,0.0184,-0.077587,0.0034895,1.2176e-05,0.095987,-4970.4186,-7.2399,150.6756,-0.0013191,-8.0534e-05,0.0013024,0,13.6956,54.8156,0.001452,0.091105,767591.435,1.293702902965957e+184,226506.3298,52.8347,63.4745,0.02506,30.3799,170.6506,125.2154,0.0184,708,1130,1415,1248,99,0.1,-0.10649,-0.0073052,0.18597,-0.04098,-0.033554,-0.011463,-0.03609,-0.04517,-0.053383,-0.071643,robo
-8.8704e-05,0.020659,-0.09148,0.0035798,1.2815e-05,0.11214,-4035.6488,-10.2733,234.9915,-0.001383,-5.3385e-06,0.0013077,0,12.6599,54.9404,0.0013462,0.12585,2181170.2635,1.372465378349635e+184,227660.2905,49.2734,60.4206,0.028681,44.8344,156.5042,125.2114,0.020659,716,1118,1431,1262,99,0.1,0.02659,0.065984,-0.020907,-0.039241,-0.036214,-0.014619,-0.041397,-0.051215,-0.059528,-0.078789,robo
-4.1964e-05,0.033732,-0.096897,0.0032936,1.0848e-05,0.13063,-7848.6435,-10.273,318.8043,-0.0010933,-3.1504e-05,0.0010908,0.0003992,17.6746,55.3448,0.001434,0.14662,578185.1979,1.42486517696544e+184,232686.6977,64.1246,72.4272,0.01995,6.1984,210.6571,125.2152,0.033732,742,1181,1484,1247,98,0.1,-0.22192,-0.082635,0.049597,-0.053894,-0.049212,-0.013766,-0.031429,-0.049097,-0.064794,-0.097677,robo
-5.0398e-05,0.039263,-0.10106,0.0033634,1.1313e-05,0.14032,-6673.7743,-11.0917,351.8164,-0.0011192,-6.4451e-06,0.0011166,0.00039936,5.0693,55.0049,0.0012617,0.038064,61387741.8231,1.390240008506353e+184,232420.1778,62.3466,70.5513,0.020961,8.2793,213.6745,125.218,0.039263,752,1191,1504,1250,99,0.1,0.045804,0.093483,-0.16177,0.017926,0.017573,0.0048762,0.00072976,0.0099529,0.019352,0.037184,robo
-5.9622e-05,0.023349,-0.097921,0.0029194,8.5228e-06,0.12127,-4896.4504,-16.4981,536.1822,-0.0010545,6.3175e-07,0.0010385,0,17.65,55.6308,0.0011559,0.14885,62577576.7969,6.844612689965478e+183,235303.092,55.1546,64.9573,0.020071,19.2471,160.0015,125.218,0.023349,772,1222,1544,1244,99,0.1,0.067692,-0.052863,0.076498,-0.056333,-0.051538,-0.015897,-0.038913,-0.056331,-0.07162,-0.10463,robo
-4.4275e-05,0.011813,-0.058098,0.0021793,4.7493e-06,0.069911,-4922.158,-8.1813,214.7012,-0.0010224,-3.212e-05,0.00099333,0,2.4421,55.56,0.0017129,0.059911,5268737.7958,1.486623562325118e+184,237498.2193,58.2324,67.5338,0.0178,8.3952,124.8626,125.2098,0.011813,744,1164,1488,1295,94,0.4,-0.042145,0.04487,-0.071755,-0.0078783,-0.0020463,0.00023153,-0.0078592,-0.0061946,-0.0042793,-0.001375,robo
-0.00010681,0.023186,-0.097108,0.0032713,1.0701e-05,0.12029,-3062.6195,-14.7117,395.622,-0.0011058,-5.1499e-05,0.00099327,0,9.2181,54.4326,0.0015761,0.18214,6944317.5283,1.40054423753594e+184,235542.0084,44.6588,55.2067,0.035899,53.0875,131.3159,125.2218,0.023186,724,1078,1447,1226,99,0.1,-0.0026799,-0.065922,-0.021849,-0.028224,-0.032553,-0.0098747,-0.036027,-0.043871,-0.049926,-0.064515,robo
-3.5304e-05,0.052987,-0.089319,0.003082,9.4989e-06,0.14231,-8729.9116,-8.5524,338.2277,-0.0011046,-1.9766e-05,0.0010915,0.00039936,15.8323,54.5722,0.0012982,0.15156,5583164.2531,1.295253166569454e+184,234612.9494,62.4727,70.1268,0.017718,8.2546,196.8751,125.2204,0.052987,718,1133,1436,1265,99,0.1,0.026275,-0.055425,0.12029,-0.046983,-0.045828,-0.015145,-0.03041,-0.048414,-0.065144,-0.09991,robo
0.00015822,0.25363,-0.059957,0.006613,4.3732e-05,0.31358,4179.6195,24.7998,917.2364,-0.0013345,3.5706e-05,0.0013401,0.001996,9.6856,54.7123,0.0012405,-0.12564,152801489.3092,2.250622490781156e+184,227644.8378,47.2478,57.8096,0.063227,95.2782,289.5493,125.2138,0.25363,697,1058,1395,1267,98,10,-0.058256,0.00386,-0.064762,0.029652,0.028301,0.010334,0.053372,0.054761,0.053939,0.057744,robo
0.00022635,0.2988,-0.11431,0.0093492,8.7407e-05,0.41311,4130.3573,15.065,479.184,-0.0012028,2.1417e-05,0.0012391,0.0059904,186.0406,52.3983,0.001366,-0.39567,1453531.4443,1.652328217728169e+184,227859.4746,44.1452,54.053,0.079726,139.1771,374.6472,125.2107,0.2988,646,958,1293,1284,99,0.1,0.026122,0.090628,-0.71707,0.17217,0.15335,0.04593,0.13547,0.18325,0.22461,0.31627,human
1.6828e-05,0.14926,-0.089808,0.0046344,2.1477e-05,0.23906,27539.435,11.2593,511.599,-0.001166,8.9934e-07,0.0011372,0.0007984,35.4503,53.0394,0.0016144,-0.11461,15332112.8602,1.630056990418424e+184,231640.8801,62.6889,70.1116,0.02961,12.6882,303.1925,125.2209,0.14926,636,975,1272,1262,99,0.1,0.0074047,0.053106,-0.46942,0.078987,0.074256,0.021524,0.045186,0.073084,0.098819,0.15245,human
-5.8071e-05,0.017869,-0.086416,0.0028246,7.9786e-06,0.10428,-4864.134,-12.5776,369.6343,-0.0010418,3.6231e-06,0.0010288,0,15.3763,53.4158,0.0016658,0.1191,9519276.3266,1.0526447926388e+184,235149.6753,49.4023,59.427,0.027857,32.2925,131.4122,125.2221,0.017869,676,1006,1351,1244,99,0.1,0.069651,-0.0034796,0.035539,-0.045746,-0.046572,-0.014997,-0.036994,-0.051597,-0.064465,-0.092418,human
3.3397e-05,0.10311,-0.025743,0.0032229,1.0387e-05,0.12885,9650.2133,13.9588,444.6018,-0.0011193,-8.332e-06,0.0011974,0.0007984,4.7474,53.1114,0.001852,0.030398,2979638.8084,1.816810493533135e+184,231916.8411,56.4245,65.1034,0.026035,17.6613,182.11,125.2264,0.10311,653,983,1306,1255,99,0.1,0.05176,0.034737,-0.077048,-0.010342,-0.011122,-0.0053139,0.00312,-0.0044754,-0.01276,-0.026936,human
8.2571e-05,0.091462,-0.022862,0.0037201,1.3839e-05,0.11432,4505.332,12.7463,302.1579,-0.001184,-3.2732e-05,0.0011584,0.0015974,19.0143,53.4934,0.0017937,-0.097875,1288194.2428,1.518498074142362e+184,231495.9665,41.4106,52.1008,0.043177,80.5555,130.2277,125.2229,0.091462,666,1022,1333,1262,98,10,-0.047299,0.021096,-0.11839,0.052716,0.046702,0.015585,0.04936,0.062211,0.074711,0.10167,human
3.8325e-05,0.091342,-0.021515,0.0030369,9.2226e-06,0.11286,7923.9072,11.6056,342.1985,-0.0013234,5.3996e-06,0.0013094,0.00079872,15.9889,52.9642,0.0015713,-0.087662,1271463433.6243,6.69177900766029e+183,228467.6689,54.0443,63.4853,0.025566,23.3543,158.1723,125.2211,0.091342,655,999,1310,1262,99,0.1,-0.016517,0.04539,-0.078405,0.04942,0.046915,0.013654,0.034226,0.050373,0.063997,0.093968,human
-4.208e-05,0.019922,-0.085258,0.0028739,8.2593e-06,0.10518,-6829.6941,-11.5037,330.5003,-0.0011751,1.4483e-05,0.0011492,0,4.3187,53.3905,0.0016231,0.012239,2170637.0845,1.616259128403254e+184,232232.7567,52.2916,61.651,0.027078,23.8988,147.1863,125.225,0.019922,652,991,1304,1249,98,10,-0.012909,-0.03318,0.038617,-0.0048633,-0.0037166,-0.0015002,-0.012579,-0.010416,-0.0081409,-0.0044252,human
-5.3582e-05,0.022996,-0.092206,0.0029339,8.608e-06,0.1152,-5475.5783,-13.21,410.8346,-0.0010504,-8.8624e-06,0.00099866,0,15.2452,53.6326,0.00153,0.13515,71438144.3013,7.495425886483303e+183,236349.3306,54.4318,63.6646,0.021001,21.3252,159.9501,125.2226,0.022996,699,1059,1398,1226,99,0.1,0.0097795,-0.032415,0.098832,-0.04815,-0.044916,-0.012471,-0.033551,-0.049483,-0.061903,-0.090955,human
2.6845e-05,0.01535,-0.013555,0.0027136,7.3637e-06,0.028905,10108.551,0.16624,5.3778,-0.001495,1.8131e-05,0.0015293,0,8.9063,51.497,0.0025726,-0.079196,762541437.3123,1.195093703657915e+184,223942.4423,56.5268,63.9994,0.029018,18.156,131.8855,125.2253,0.01535,595,908,1189,1267,99,0.1,-0.033083,-0.025005,-0.078646,0.0013341,-0.0010832,0.0034568,0.00425,0.0044714,0.005683,0.0071498,human
-1.0242e-05,0.019119,-0.017606,0.0021983,4.8324e-06,0.036725,-21463.5961,-0.061664,9.6825,-0.0011855,-2.6618e-05,0.0011741,0,6.9541,52.9441,0.0019575,0.013227,521275.1027,8.723921622441487e+183,232139.494,62.4467,69.9424,0.018825,8.6335,128.8554,125.2226,0.019119,687,1061,1374,1253,99,0.1,-0.11455,-0.01571,-0.10551,-0.0012615,0.0018638,-0.0046758,-0.0063267,-0.0056822,-0.0066245,-0.0078647,human
-5.2643e-05,0.017721,-0.077293,0.0024184,5.8488e-06,0.095014,-4594.0343,-14.4688,445.0954,-0.00090574,2.9751e-06,0.00089735,0,2.5508,53.4515,0.0014747,0.051949,856104659.5726,1.573244166956076e+184,241043.6593,49.7665,59.9386,0.024033,26.2597,114.848,125.2214,0.017721,666,1016,1331,1232,96,0.1,-0.026073,-0.034994,0.073542,-0.012578,-0.0083538,-0.0039671,-0.017127,-0.017084,-0.017824,-0.019445,human
-8.5996e-06,0.091223,-0.083706,0.0034483,1.1891e-05,0.17493,-40099.1407,1.7892,349.891,-0.0011344,-2.3959e-05,0.001126,0.00079872,13.1308,53.5748,0.0018629,0.12027,4152275.2515,1.449244333653382e+184,233620.9353,67.0713,73.2483,0.023389,7.447,234.2735,125.2201,0.091223,697,1025,1394,1263,98,0.1,0.029039,-0.10256,0.12017,-0.046455,-0.039151,-0.010898,-0.018178,-0.035118,-0.049667,-0.080481,human
8.8416e-05,0.10813,-0.026298,0.004261,1.8156e-05,0.13443,4819.2094,8.4331,196.2746,-0.0013985,-3.0076e-05,0.0014468,0.0011981,7.2688,51.1963,0.0020147,-0.10434,1662120.8371,1.569869845078096e+184,223731.8097,41.5065,51.3063,0.054694,86.6655,151.8175,125.2097,0.10813,610,938,1221,1277,97,0.6,-0.042205,0.10716,-0.24326,0.040368,0.031791,0.011289,0.040165,0.047876,0.054901,0.07059,human
9.6959e-06,0.1082,-0.11754,0.0045805,2.0981e-05,0.22574,47241.7431,-1.3934,311.1466,-0.0015329,-3.9353e-06,0.0014941,0.0007984,25.3911,50.3089,0.0018961,-0.14627,199532329.8345,1.643760271142722e+184,224136.7533,66.2525,72.4092,0.035824,11.9388,298.8178,125.2195,0.1082,598,907,1196,1230,99,0.1,-0.11755,0.063865,-0.05256,0.056197,0.054465,0.014643,0.025938,0.047369,0.067742,0.10896,human
1.9523e-05,0.13943,-0.098439,0.0046917,2.2012e-05,0.23787,24032.0426,6.9076,411.8771,-0.0013058,-3.3482e-05,0.00127,0.00079872,22.4081,52.4864,0.0020526,0.085129,1555845.9883,1.638229525047543e+184,227803.6756,64.6288,71.1395,0.030587,12.1906,307.8795,125.2182,0.13943,643,983,1286,1242,99,0.1,0.072872,-0.01151,-0.069725,-0.059029,-0.052956,-0.018296,-0.026471,-0.049345,-0.072099,-0.1176,human
4.6656e-05,0.12383,-0.030676,0.0036166,1.3079e-05,0.1545,7751.534,17.4801,590.1674,-0.0011472,2.451e-05,0.0011473,0.00079872,26.69,52.5225,0.0016001,-0.13977,70261105.5025,1.077263817310932e+184,232520.3456,55.6077,64.6783,0.027433,22.8666,203.4326,125.2182,0.12383,634,959,1268,1269,98,10,-0.030806,0.048956,-0.14801,0.071402,0.064928,0.022531,0.048009,0.071824,0.093389,0.1395,human
-1.2746e-05,0.012257,-0.033681,0.0021247,4.5142e-06,0.045938,-16669.6225,-1.5939,29.9474,-0.0012155,1.2433e-05,0.001205,0,4.7458,53.1889,0.0021061,0.042977,5708992.1655,1.179574883526816e+184,231877.1111,61.7072,69.4745,0.020423,7.3083,121.9132,125.2258,0.012257,703,1049,1406,1252,97,3.5,-0.055141,0.010485,0.15677,-0.022461,-0.015881,-0.0044423,-0.010519,-0.016424,-0.021401,-0.032325,human
5.5331e-06,0.0067639,-0.01517,0.0016543,2.7368e-06,0.021933,29898.4918,-0.22436,6.5862,-0.00099226,-2.0588e-05,0.0010173,0,2.3357,53.3718,0.0023366,-0.036232,841971.2792,8.931541133997076e+183,237515.543,64.1399,71.0987,0.018371,5.268,94.5897,125.2145,0.0067639,664,1023,1327,1230,99,0.1,-0.008596,-0.060359,-0.0023967,0.0074219,0.0037073,0.0018787,0.0025231,0.003944,0.0065955,0.010922,human
-1.5035e-05,0.01017,-0.014092,0.0016107,2.5944e-06,0.024262,-10712.9267,-0.50093,8.9141,-0.00089347,-1.5704e-05,0.00088612,0,3.5751,53.3958,0.0023532,0.023839,801113295.392,8.435652269786273e+183,240688.5445,58.5099,66.9174,0.017437,6.6629,88.7576,125.216,0.01017,690,992,1379,1238,99,0.1,0.0022802,0.027985,0.080135,-0.0081115,-0.0080719,-0.0024178,-0.0078814,-0.010304,-0.012125,-0.016423,human
-1.8892e-05,0.015877,-0.022944,0.0020881,4.3603e-06,0.038821,-11052.7153,-0.55842,15.794,-0.0011272,6.4732e-06,0.0011039,0,3.5655,53.0245,0.0020201,0.02191,854350.8468,1.17903442339438e+184,234521.697,58.4276,66.7039,0.017128,10.6974,116.7318,125.2174,0.015877,714,1038,1427,1237,98,0.1,-0.0040851,-0.10148,0.17074,-0.0079086,-0.0060653,-0.0022688,-0.0082263,-0.0092717,-0.011158,-0.014378,human
-3.308e-05,0.014181,-0.048051,0.0024765,6.1331e-06,0.062232,-7486.3922,-3.5916,68.1583,-0.0011633,-1.6255e-05,0.0012129,0,6.037,51.925,0.0016766,0.024905,119090308.8231,1.26608083159156e+184,231253.8971,50.6749,60.1655,0.025583,27.205,117.2593,125.219,0.014181,639,968,1277,1247,99,0.1,0.027686,0.057277,-0.074852,-0.013747,-0.010836,-0.0053544,-0.015943,-0.018641,-0.02038,-0.025058,human
-5.6881e-05,0.015435,-0.05769,0.0025423,6.4635e-06,0.073125,-4469.5657,-9.0782,198.4508,-0.0010658,1.3063e-05,0.0010114,0,8.367,53.2012,0.0015706,0.079525,2398670.6062,1.226740437975429e+184,235633.9276,47.4386,58.1583,0.025002,37.7545,106.265,125.2184,0.015435,701,1038,1401,1256,97,0.1,-0.011727,-0.0042044,0.053955,-0.031986,-0.028902,-0.0080867,-0.026495,-0.033689,-0.039153,-0.052302,human
-5.284e-05,0.013107,-0.051277,0.0024602,6.0525e-06,0.064384,-4655.9003,-7.1127,141.4037,-0.001033,-1.8597e-05,0.0010316,0,6.6827,52.5611,0.0022301,0.081521,7181344.3682,1.343423176545731e+184,236291.0695,47.2864,57.7469,0.03119,33.0717,101.8114,125.2187,0.013107,655,982,1309,1215,98,10,0.042861,-0.092338,-0.058636,-0.030809,-0.027602,-0.0094402,-0.027818,-0.035793,-0.04328,-0.059242,human
9.7652e-05,0.25438,-0.058946,0.0064588,4.1716e-05,0.31333,6614.0696,26.5876,1019.7218,-0.0011064,-6.2855e-06,0.0011867,0.00079872,6.4293,52.2089,0.001202,0.031845,2066693.0571,1.898438093920751e+184,232308.4643,54.6091,64.0253,0.047314,46.061,365.3875,125.215,0.25438,652,979,1304,1239,98,10,0.0061556,-0.01606,0.030551,-0.021302,-0.021552,-0.005181,0.016941,0.0014006,-0.014225,-0.043476,human
9.7815e-05,0.18448,-0.043597,0.0048415,2.344e-05,0.22808,4949.6774,24.2822,892.5138,-0.0011055,-1.7618e-05,0.0010779,0.9992,52.8894,52.2805,0.0013904,-0.1775,3387428.4879,1.257792303018301e+184,234017.1035,47.0115,57.6624,0.037279,72.2816,211.8038,125.2424,0.18448,643,956,1287,1258,97,0.1,0.023165,0.12531,-0.14751,0.10411,0.09459,0.0287,0.076512,0.10697,0.13443,0.19351,human
-6.6952e-06,0.04911,-0.028824,0.0020943,4.3862e-06,0.077934,-31281.1209,4.3137,140.9571,-0.0010531,-3.2581e-05,0.0009604,1,5.9383,52.9512,0.0027258,0.0030922,24134050.5045,1.206047118864203e+184,237429.9758,64.3374,71.5805,0.021069,5.5607,125.9025,125.2128,0.04911,683,981,1366,1263,98,0.1,0.10953,0.028813,0.018002,0.024994,0.022276,0.0061233,0.012887,0.021329,0.028928,0.044911,human
-1.0641e-05,0.0086219,-0.029418,0.0018103,3.2771e-06,0.03804,-17011.6242,-1.6963,31.7573,-0.0010275,-8.5494e-06,0.0010061,1,4.254,53.2046,0.0024626,0.024753,6067276.7193,7.190684195754821e+183,236611.2257,59.9077,67.8418,0.019386,6.9772,103.9941,125.2083,0.0086219,671,1041,1342,1282,97,6.8,-0.0020413,-0.045246,0.11759,-0.021458,-0.014632,-0.0045933,-0.01089,-0.015552,-0.020575,-0.030394,human
-4.0097e-05,0.017667,-0.081013,0.0024511,6.0077e-06,0.09868,-6112.8502,-15.1314,493.3969,-0.000973,1.3709e-06,0.00094403,0.9992,2.3201,54.0013,0.0016771,0.017693,1677954.089,1.270062979872255e+184,238098.3605,54.6894,64.1388,0.022756,16.5775,131.1746,125.2122,0.017667,697,1074,1394,1247,99,0.1,-0.034018,-0.015547,0.0799,0.00063941,0.00051035,0.00063137,-0.0092856,-0.0060202,-0.0032543,0.0018578,human
-5.4336e-05,0.014435,-0.071222,0.002449,5.9977e-06,0.085657,-4507.1606,-11.7435,316.4665,-0.00097144,-2.5405e-05,0.0009008,0.9988,9.0379,54.4337,0.0012983,0.097016,2315722.9165,1.04525710080503e+184,239511.9495,50.1885,61.123,0.019511,28.4763,111.0791,125.2124,0.014435,730,1134,1459,1250,97,0.1,0.0015049,0.0044417,-0.053877,-0.041098,-0.037735,-0.013215,-0.03379,-0.045699,-0.056301,-0.079543,human
-5.082e-05,0.012619,-0.048238,0.002177,4.7393e-06,0.060857,-4283.7889,-6.4442,130.7181,-0.00102,-4.5969e-05,0.00099096,0.9992,4.1573,53.0318,0.0021743,0.077913,2538793.8367,1.455778551633186e+184,236813.3515,49.3158,60.1081,0.026077,28.0609,93.7394,125.216,0.012619,676,996,1351,1266,99,0.1,0.051109,-0.066839,-0.014908,-0.017412,-0.017075,-0.0056957,-0.018965,-0.023389,-0.026469,-0.034587,human
